date,symbol,name,price,market_cap,turnover_pct,erosion_ratio,conviction,signal,unlocks_usd,supply_increase_pct,addr_growth_pct,era,roi_30d,roi_90d,survived,perp_mult
2026-08-02,OP,Optimism,0.08619,197070006,13.64,0.333,68,HOLD,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.121621,121621251,11.27,0.5,68,HOLD,,,,,,,,1.0
2026-08-02,LINK,Chainlink,8.33,6231228474,3.06,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.560823,368751833,8.07,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,KAITO,KAITO,1.06,255889270,20.57,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,BNB,BNB,587.3,78207953685,0.7,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XRP,XRP,1.082,67636940063,1.15,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174307,5973393875,1.77,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,212.86,4272061004,1.5,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,LTC,Litecoin,44.97,3482881661,4.12,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690972,2815386712,5.06,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,NEAR,NEAR Protocol,1.7,2213307017,5.73,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,M,MemeCore,1.18,1565044164,0.54,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.799003,1355244562,6.38,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.080852,534757306,8.41,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,INJ,Injective,4.99,499366110,6.65,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,BTC,Bitcoin,63255,1269196648907,1.23,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1867.55,225379660727,2.44,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,ZEC,Zcash,470.95,7904706944,1.76,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,XMR,Monero,364.09,6839752930,1.18,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055277,1756481362,1.3,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.72009,585917723,5.86,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,TRX,TRON,0.327159,31043217420,0.97,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.1,16197240692,0.29,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01266314,8795469879,0.23,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ICP,Internet Computer,2.09,1160159093,2.28,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,U,United Stables,0.999744,1102726264,6.58,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043834436,2.93,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,ATOM,Cosmos Hub,1.26,660799595,3.51,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,UB,Unibase,0.164091,410226892,6.35,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,TRUMP,Official Trump,1.44,358672755,10.22,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,NIGHT,Midnight,0.01957397,325072729,3.31,0.5,64,HOLD,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076691,206213257,9.15,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.140241,140090803,18.53,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.186572,138292197,9.82,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,HYPE,Hyperliquid,52.27,11626491294,2.17,0.333,63,HOLD,,,,,,,,1.0
2026-08-02,GRAM,Gram (prev. Toncoin),1.42,3878507775,0.34,0.333,63,HOLD,,,,,,,,1.0
2026-08-02,ENA,Ethena,0.089407,854811142,19.7,0.5,78,BUY,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.188973,7056135468,9.31,0.5,75,BUY,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.32,1423748717,16.04,0.333,73,BUY,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1223972269,13.66,0.333,72,BUY,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.314824,1125335492,9.04,0.333,72,BUY,,,,,,,,1.15
2026-08-02,AVAX,Avalanche,6.62,2858847699,9.55,0.333,71,BUY,,,,,,,,1.0
2026-08-02,PENGU,Pudgy Penguins,0.00620174,389844020,13.8,0.333,70,BUY,,,,,,,,1.0
2026-08-02,SOL,Solana,73.28,42591015425,2.79,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,DOGE,Dogecoin,0.070547,10957929504,3.9,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,UNI,Uniswap,4.18,2613720593,7.48,0.333,69,HOLD,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00215275,852301942,9.06,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,KAITO,KAITO,1.059,255638049,23.08,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,BONK,Bonk,2.89e-06,254536757,10.63,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.121607,121606908,11.41,0.5,69,HOLD,,,,,,,,1.0
2026-08-02,ALGO,Algorand,0.085743,769026840,3.06,0.5,68,HOLD,,,,,,,,1.0
2026-08-02,OP,Optimism,0.086105,196875580,13.44,0.333,68,HOLD,,,,,,,,1.15
2026-08-02,LINK,Chainlink,8.33,6231373457,3.06,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.561038,368893072,8.08,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,BNB,BNB,587.15,78187379867,0.7,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XRP,XRP,1.082,67632991503,1.15,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174286,5972690121,1.77,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,212.67,4268286703,1.5,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,LTC,Litecoin,44.98,3483509303,4.12,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690792,2814651416,5.04,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,NEAR,NEAR Protocol,1.7,2212765233,5.63,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,M,MemeCore,1.17,1563617125,0.59,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.798745,1354806969,6.38,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.08085,534748309,8.44,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,INJ,Injective,4.99,498810681,6.65,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,BTC,Bitcoin,63252,1269140090143,1.24,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1867.18,225335787147,2.44,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,ZEC,Zcash,471.01,7905681096,1.76,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,XMR,Monero,363.52,6829079803,1.18,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055294,1757031904,1.31,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.720059,585892443,5.85,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,TRX,TRON,0.327178,31045035132,0.97,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.09,16195416257,0.29,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01269689,8818908909,0.15,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ICP,Internet Computer,2.09,1159776850,2.29,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,U,United Stables,0.999758,1102741814,6.57,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043903421,2.92,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,ATOM,Cosmos Hub,1.27,661419323,3.52,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,UB,Unibase,0.16378,409448898,6.27,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,TRUMP,Official Trump,1.44,358676935,10.21,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,NIGHT,Midnight,0.01953465,324419723,3.44,0.5,64,HOLD,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076659,206127310,9.51,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.140133,139982605,18.54,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.186599,138312479,9.84,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,HYPE,Hyperliquid,52.23,11617760636,2.2,0.333,63,HOLD,,,,,,,,1.0
2026-08-02,GRAM,Gram (prev. Toncoin),1.42,3880046858,0.34,0.333,63,HOLD,,,,,,,,1.0
2026-08-02,ENA,Ethena,0.089419,855057744,20.41,0.5,78,BUY,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.188723,7045694994,9.31,0.5,75,BUY,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.31,1423718486,16.02,0.333,73,BUY,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1224583501,13.66,0.333,73,BUY,,,,,,,,1.0
2026-08-02,AVAX,Avalanche,6.62,2858798817,9.39,0.333,72,BUY,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.314786,1124790491,9.58,0.333,71,BUY,,,,,,,,1.15
2026-08-02,PENGU,Pudgy Penguins,0.00619783,389625419,14.0,0.333,71,BUY,,,,,,,,1.0
2026-08-02,DOGE,Dogecoin,0.070544,10958154823,3.87,0.333,70,BUY,,,,,,,,1.15
2026-08-02,BONK,Bonk,2.89e-06,254632946,10.62,0.333,70,BUY,,,,,,,,1.15
2026-08-02,OP,Optimism,0.085963,196566540,13.68,0.333,69,HOLD,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.121575,121581843,11.41,0.5,69,HOLD,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1867.36,225369763198,2.44,0.333,68,HOLD,,,,,,,,1.15
2026-08-02,LINK,Chainlink,8.33,6230502493,3.06,0.333,68,HOLD,,,,,,,,1.0
2026-08-02,UNI,Uniswap,4.17,2605816773,7.51,0.333,68,HOLD,,,,,,,,1.0
2026-08-02,XRP,XRP,1.081,67632427565,1.15,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,SOL,Solana,73.26,42578248308,2.79,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,LTC,Litecoin,44.95,3481578504,4.12,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.797227,1352144848,6.42,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00214984,851609992,9.01,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,ALGO,Algorand,0.085704,768742073,3.17,0.5,67,HOLD,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.080864,534809249,8.41,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.56113,368968010,8.08,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,UAI,UnifAI Network,0.521165,124562920,9.12,0.5,67,HOLD,,,,,,,,1.0
2026-08-02,BNB,BNB,587.21,78197985313,0.7,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174145,5970390194,1.77,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690553,2813751966,5.04,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,NEAR,NEAR Protocol,1.7,2214114726,5.67,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,M,MemeCore,1.18,1564729571,0.53,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,ATOM,Cosmos Hub,1.26,660932026,3.52,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.720025,585876161,5.83,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,KAITO,KAITO,1.058,255165057,23.0,0.5,66,HOLD,,,,,,,,1.15
2026-08-02,DEXE,DeXe,2.45,235929296,13.93,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,BTC,Bitcoin,63255,1269253987545,1.24,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,ZEC,Zcash,470.84,7905112883,1.76,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,XMR,Monero,363.64,6830569561,1.18,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,212.6,4267584802,1.46,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055275,1757081348,1.31,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,INJ,Injective,4.99,498788019,6.64,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,NIGHT,Midnight,0.01950056,323830532,2.59,0.5,65,HOLD,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076731,206377913,9.14,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.140134,139946365,18.55,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.186579,138285523,10.28,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,TRX,TRON,0.327187,31046764868,1.0,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.09,16196596571,0.29,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01269261,8819248227,0.15,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,GRAM,Gram (prev. Toncoin),1.42,3880809782,0.33,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ONDO,Ondo,0.385554,1877159379,5.43,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,ICP,Internet Computer,2.09,1158905752,2.29,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,U,United Stables,0.999736,1102718396,6.58,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043599425,2.94,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,ENA,Ethena,0.089322,854479844,20.91,0.5,79,BUY,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.18883,7050875798,9.26,0.5,75,BUY,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.36,1424502491,15.97,0.333,73,BUY,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1222907788,13.62,0.333,73,BUY,,,,,,,,1.0
2026-08-02,AVAX,Avalanche,6.64,2865238647,9.53,0.333,72,BUY,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.314895,1125764185,9.58,0.333,71,BUY,,,,,,,,1.15
2026-08-02,PENGU,Pudgy Penguins,0.00619986,389741821,13.77,0.333,71,BUY,,,,,,,,1.0
2026-08-02,DOGE,Dogecoin,0.070486,10950415701,3.84,0.333,70,BUY,,,,,,,,1.15
2026-08-02,BONK,Bonk,2.89e-06,254608638,10.56,0.333,70,BUY,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.121615,121595771,11.42,0.5,69,HOLD,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1867.72,225437728985,2.41,0.333,68,HOLD,,,,,,,,1.15
2026-08-02,LINK,Chainlink,8.33,6230086863,3.04,0.333,68,HOLD,,,,,,,,1.0
2026-08-02,UNI,Uniswap,4.16,2600860961,7.44,0.333,68,HOLD,,,,,,,,1.0
2026-08-02,OP,Optimism,0.085973,196589327,13.59,0.333,68,HOLD,,,,,,,,1.15
2026-08-02,XRP,XRP,1.081,67629821809,1.21,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,SOL,Solana,73.28,42590365761,2.76,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,LTC,Litecoin,44.94,3480781375,4.08,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.796685,1351741614,6.41,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00214881,851146620,8.95,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,ARB,Arbitrum,0.08102,535691777,8.45,0.333,67,HOLD,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.561211,369038372,8.08,0.333,67,HOLD,,,,,,,,1.15
2026-08-02,UAI,UnifAI Network,0.525876,125843316,9.04,0.5,67,HOLD,,,,,,,,1.0
2026-08-02,BNB,BNB,587.37,78230914080,0.7,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174147,5969314053,1.75,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,SUI,Sui,0.69062,2814364121,4.99,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,NEAR,NEAR Protocol,1.7,2219988702,5.73,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,M,MemeCore,1.18,1564880823,0.54,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,ALGO,Algorand,0.085502,767321218,3.09,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,ATOM,Cosmos Hub,1.26,660812530,3.51,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.72008,586035705,5.79,0.333,66,HOLD,,,,,,,,1.15
2026-08-02,NIGHT,Midnight,0.01952741,323970592,3.43,0.5,66,HOLD,,,,,,,,1.0
2026-08-02,DEXE,DeXe,2.47,238265611,13.77,0.333,66,HOLD,,,,,,,,1.0
2026-08-02,BTC,Bitcoin,63264,1269430039975,1.23,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,ZEC,Zcash,471.32,7911807377,1.73,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,XMR,Monero,363.73,6834346883,1.18,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,212.77,4271359028,1.46,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055409,1759900442,1.3,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,INJ,Injective,5.0,499273459,6.57,0.333,65,HOLD,,,,,,,,1.15
2026-08-02,XPL,Plasma,0.07676,206522041,9.48,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.140141,140005089,18.47,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.187176,138763612,10.44,0.333,65,HOLD,,,,,,,,1.0
2026-08-02,TRX,TRON,0.327163,31044485445,0.96,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.11,16200169401,0.29,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01268338,8805345612,0.15,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,GRAM,Gram (prev. Toncoin),1.42,3880968627,0.34,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ONDO,Ondo,0.385681,1879943873,5.4,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,ICP,Internet Computer,2.09,1157824384,2.27,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,U,United Stables,0.99975,1102706843,6.57,0.333,64,HOLD,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043311357,2.91,0.333,64,HOLD,,,,,,,,1.15
2026-08-02,TRUMP,Official Trump,1.45,358703683,10.22,0.333,64,HOLD,,,,,,,,1.0
